fecha,ventas,region,pib,desempleo,confianza_consumidor,inflacion,categoria_producto,canal_venta
2020-12-14,1392.0230902102162,Este,105.96519746738493,8.286512860254897,95.49286061761686,4.880508873796286,Libros,Marketplace
2020-12-15,1606.856430675324,Este,105.9447809419403,8.2482473649946,96.24761743416268,4.885046290271704,Deportes,Marketplace
2020-12-16,1848.8168192194344,Este,105.94267040986641,8.248695716428669,90.83833012972963,4.89332207628204,Hogar,Tienda Física
2020-12-17,1856.4023155709176,Este,105.97285392049712,,96.07330750579503,4.894349245195306,Deportes,Online
2020-12-18,1900.5612130232332,Este,106.00752608124809,8.2469851369562,102.82230825716272,4.889597564514915,Electrónica,Distribuidor
2020-12-19,1759.2090367337519,Este,106.09404946049769,8.236080857392292,93.73558290856151,4.892332320782736,Ropa,Tienda Física
2020-12-20,1856.2151925889032,Este,106.10208255635845,8.22242201169268,93.46342440219995,4.89790276505402,Ropa,Tienda Física
2020-12-21,1854.2406934217677,Este,106.14009465787733,8.187713910727302,88.20819758140676,4.893028091639483,Hogar,Marketplace
2020-12-22,1689.7120161381506,Este,106.20305298273514,8.18250606980333,104.24326973748477,4.8962983027038405,Deportes,Online
2020-12-23,1750.966359814156,Este,106.23559821976356,8.174587941970778,102.16207829318881,4.897029364351601,Ropa,Marketplace
2020-12-24,1786.1944601569107,Este,106.28244897851073,8.178005739697886,97.79752762854585,4.902036085194319,Libros,Online
2020-12-25,1817.1072504058823,Este,106.29166929368692,8.17572420853391,94.78487133201241,4.904818170379725,Libros,Distribuidor
2020-12-26,1749.2682940359805,Este,106.26180678866045,8.172535036346199,93.32662454430353,4.91775471089127,Libros,Marketplace
2020-12-27,1862.1038343102048,Este,106.28376974027402,8.172291606885668,90.44774333319837,4.914071767100329,Alimentos,Distribuidor
2020-12-28,1848.794374487701,Este,106.33646707384209,8.198903309577291,107.17511305044633,4.915814807738115,Deportes,Tienda Física
2020-12-29,1825.8179881975748,Este,106.33538683148552,8.156475021705175,96.47320442892202,4.912043510607644,Deportes,Marketplace
2020-12-30,1927.5587710245027,Este,106.42402138402538,8.168332869464198,101.47174484083291,4.9083445271928055,Deportes,Distribuidor
2020-12-31,2375.7936905525667,Este,106.38245615966122,8.151044201653425,100.00667102824647,4.911940698908719,Deportes,Marketplace
2021-01-01,2091.8516400292606,Este,106.4467679838311,8.116392973098959,93.8144196354906,4.918098693302811,Libros,Marketplace
2021-01-02,2060.786846241616,Este,106.41841728597936,8.08760972834027,103.48383682509309,4.9155696997443545,Deportes,Marketplace
2021-01-03,1650.8155624491885,Este,106.43156447698509,8.091333052225092,104.2641836381255,4.9172653717602985,Libros,Marketplace
2021-01-04,1648.8573764822372,Este,106.42894349428674,8.067624145148606,90.9069873117187,4.917026254941031,Electrónica,Distribuidor
2021-01-05,1683.903221776534,Este,106.44098755844936,8.087908634615514,107.41470509021013,4.925421983849656,Hogar,Marketplace
2021-01-06,1597.727404254135,Este,106.48959716094845,8.071365348114464,99.44270933818078,4.9263229095779515,Ropa,Tienda Física
2021-01-07,1597.8922889419862,Este,106.4670079492959,8.082549801135592,102.0344284087313,4.932236228518772,Hogar,Tienda Física
2021-01-08,1725.1992910032102,Este,106.50880753081013,8.08947628532376,101.8980765833037,4.945195958175202,Hogar,Marketplace
2021-01-09,1772.3003217729229,Este,106.55187952617884,8.092918582057036,,4.944781875670046,Deportes,Marketplace
2021-01-10,1625.3354045488002,Este,106.53171202822601,8.067096470421976,100.37698569669789,4.942499954699996,Deportes,Online
2021-01-11,1597.9474810602371,Este,106.5625060290418,8.04776836159268,94.84314997457795,4.942153597612705,Deportes,Online
2021-01-12,1666.3405445111653,Este,106.52516399642846,8.023431700448699,105.09997267545585,4.941853528525698,Ropa,Distribuidor
2021-01-13,1574.1425493092386,Este,106.5641672068058,8.034449394909185,110.3887223488078,4.946995440283773,Libros,Tienda Física
2021-01-14,1660.3004867010025,Este,,7.992938673087933,100.145249025788,4.9414193897115215,Ropa,Marketplace
2021-01-15,1586.790892139613,Este,106.61694328537828,7.993765838390795,109.49180207920467,4.9361251170056,Libros,Tienda Física
2021-01-16,1566.7503421157967,Este,106.59826485977116,8.018033391520808,110.92930708736455,4.933662428109438,Libros,Tienda Física
2021-01-17,1611.3544528761827,Este,106.61274623264002,8.05581254151795,107.18489124513926,4.9343521948344495,Electrónica,Marketplace
2021-01-18,1832.8515942519882,Este,106.60229335818903,8.000515934116626,110.25817440301302,4.937465465431415,Deportes,Marketplace
2021-01-19,1590.990465855721,Este,106.64010402480356,7.996157121953787,111.1855600233819,4.935181379390494,Hogar,Distribuidor
2021-01-20,1871.7910838113382,Este,106.5910325887035,7.998996447476688,105.42099906904168,4.934554057827471,Libros,Marketplace
2021-01-21,1667.9933943496803,Este,106.65537660378524,7.992385747766766,106.56856585969471,4.9292307738143295,Ropa,Distribuidor
2021-01-22,1952.1813284860407,Este,106.66750519567005,7.980105669036124,113.07028189642675,4.931697887591764,Deportes,Online
2021-01-23,1895.917234953978,Este,106.71178137164915,7.976368083687163,108.57832478126227,4.929512655396182,Hogar,Marketplace
2021-01-24,1942.3415617884136,Este,106.67496483072897,7.968644900131791,106.30507496636234,4.9294782128296,Libros,Tienda Física
2021-01-25,1527.207588851316,Este,106.62928939190289,7.949613162024524,106.3657246903325,4.928112944686674,Hogar,Distribuidor
2021-01-26,1407.4920610552124,Este,106.69156042628661,7.905404622105809,109.77001700012285,4.923386579169398,Hogar,Marketplace
2021-01-27,1561.3292357731752,Este,106.7592141723096,7.863195675803312,112.88806562002175,4.929328383304692,Hogar,Tienda Física
2021-01-28,1679.8320706248576,Este,106.79461970192155,7.8670477713397355,110.28452483081139,4.934618543200569,Libros,Online
2021-01-29,1486.6592036846253,Este,106.83385605341229,7.838861802045822,111.23973878990503,4.949033165449005,Deportes,Tienda Física
2021-01-30,1711.3669700303324,Este,106.89678382325205,7.885666933971508,117.63327210227702,4.950596719058089,Electrónica,Online
2021-01-31,1636.8749975015232,Este,106.9296047498351,7.869770094643921,109.06903520268,4.948568823587084,Alimentos,Marketplace
2021-02-01,1633.3446471695174,Este,106.94641110871913,7.852289901183581,109.35905655909939,4.944356406574989,Deportes,Online
2021-02-02,1821.7267249240533,Este,107.02599317728067,7.830960296229603,111.73742946133368,4.944350080761719,Hogar,Distribuidor
2021-02-03,1638.0215794232695,Este,107.00186507470933,7.833582938103299,119.22415293280172,4.948453806962744,Electrónica,Distribuidor
2021-02-04,1816.1565094646342,Este,107.04937584196868,7.813350274297787,109.59149923590016,4.9542110263828745,Hogar,Tienda Física
2021-02-05,1910.2860972171595,Este,107.08152918511136,7.7923984265412445,115.66895377896971,4.9520030355227584,Hogar,Tienda Física
2021-02-06,1989.8944125057103,Este,107.06397973685829,7.7850609237741235,101.15482313150765,4.9499522339181965,Deportes,Distribuidor
2021-02-07,1702.221579851483,Este,107.02292420829757,7.794026718791543,113.16125787163851,4.957148631417654,Electrónica,Marketplace
2021-02-08,1584.1178448844134,Este,107.09596785300742,7.785152520417937,115.12161739853197,4.965416942880026,Deportes,Tienda Física
2021-02-09,1868.9148860308774,Este,107.08481423912642,7.80733886205528,113.6592131199898,4.96083040771965,Ropa,Tienda Física
2021-02-10,1819.8301748423019,Este,107.0988230443131,7.808312493591694,107.82333951067594,4.96558358782561,Hogar,Online
2021-02-11,1739.4446837507192,Este,107.09688453535306,7.776755704346727,106.87227961532713,4.970730563386353,Libros,Marketplace
2021-02-12,1909.098426981368,Este,107.05260348663644,7.782425579452816,116.69208189283611,4.969254590521817,Deportes,Distribuidor
2021-02-13,1597.4151209631686,Este,107.12312139064197,7.843713313056709,111.20116043985617,4.971135177585835,Libros,Online
2021-02-14,1733.1958285706119,Este,107.10794175028312,7.814953912295899,117.07656367938648,4.980881432076132,Ropa,Distribuidor
2021-02-15,1533.8627802317803,Este,107.12420541747383,7.758162040905427,109.9997369641589,4.979612241111433,Electrónica,Online
2021-02-16,1608.6732736120136,Este,107.17375921423356,7.7240240764623005,116.89697222665978,4.980903100084956,Alimentos,Tienda Física
2021-02-17,1612.6068436608098,Este,107.21507422219804,7.726755844084848,110.46397934930555,4.975009012139753,Hogar,Tienda Física
2021-02-18,1611.419989271462,Este,107.21438983814613,7.707901604528661,116.56871844555617,4.978751638904593,Ropa,Online
2021-02-19,1682.4161929568643,Este,107.26809172728615,7.728929869086901,116.98518868485357,4.975280133113097,Hogar,Distribuidor
2021-02-20,1635.9940262172593,Este,107.25797051879252,7.69648869883936,115.83963263344327,4.974659208887683,Electrónica,Marketplace
2021-02-21,1666.9359933067071,Este,107.26404369717153,7.669921706913008,112.13325812771518,4.975821653819503,Electrónica,Tienda Física
2021-02-22,1622.6346602056792,Este,107.2895465054558,7.618086080715156,115.08926288800372,4.97979776939748,Alimentos,Tienda Física
2021-02-23,1654.1127767316307,Este,107.32584849337485,7.599608511298144,117.0274221555228,4.979002920853046,Alimentos,Tienda Física
2021-02-24,1581.4668820262207,Este,107.33884190214485,7.580518403465088,113.60313703860102,4.981912006574826,Electrónica,Online
2021-02-25,1691.292105607098,Este,107.35000176900836,7.607338336655261,116.92033643385733,4.985939930296865,Electrónica,Distribuidor
2021-02-26,1706.3453426838407,Este,107.33668017728127,7.588196810916982,116.5970644109595,4.979809418492778,Deportes,Online
2021-02-27,1710.339865312349,Este,107.35285601996551,7.571063633676089,118.72677991390216,4.974226165707023,Ropa,Tienda Física
2021-02-28,1848.9643743988936,Este,107.36134054141013,7.5811647509794495,117.54848008522671,4.974405341255298,Ropa,Distribuidor
2021-03-01,1828.8757532075288,Este,107.45286476703285,7.530639381438525,111.34060777489694,4.981935887266652,Deportes,Online
2021-03-02,1652.084929012887,Este,107.4677757425545,7.5394652194361065,118.85707457380248,4.984248966285108,Deportes,Distribuidor
2021-03-03,1748.0155399299488,Este,107.52087822623808,7.526577293751456,113.83486763856385,4.983259991742405,Ropa,Online
2021-03-04,1710.50281292624,Este,107.52953706706505,7.5128291482161895,116.91840055346492,4.981929021020634,Alimentos,Marketplace
2021-03-05,2104.8040043175383,Este,107.55499595186234,7.463874059080977,,4.987056916270218,Electrónica,Tienda Física
2021-03-06,1842.4314930409714,Este,107.60733035474072,7.4433924303468935,113.57862115981179,4.988316603514411,Hogar,Marketplace
2021-03-07,1978.2000953575587,Este,107.64236145851396,7.443433715001687,110.66752342314668,4.992045647718245,Hogar,Tienda Física
2021-03-08,1843.200512013242,Este,107.66228153305896,7.41848199180241,126.03976419727611,4.989784143665852,Ropa,Marketplace
2021-03-09,1868.6871298438234,Este,107.72163490360258,7.392251794640071,114.43257153821017,4.987525908870019,Alimentos,Tienda Física
2021-03-10,1764.9728046753164,Este,107.80061346528261,7.353281581295137,124.09903832167879,4.985794711785411,Deportes,Online
2021-03-11,1937.9237757007654,Este,107.84651879177547,7.344662916886401,117.26643200117441,4.9886506691510935,Alimentos,Marketplace
2021-03-12,1846.411346625324,Este,107.88541760327436,7.327105385180286,120.55566608591712,4.985404186576223,Electrónica,Distribuidor
2021-03-13,1871.3020106464146,Este,107.87709743964946,7.332744270666313,122.82250058491101,4.983536413824629,Electrónica,Tienda Física
2021-03-14,2080.6819844557185,Este,107.92760414154547,7.329725712648806,118.67294953593644,4.98813320215082,Deportes,Online
2021-03-15,1724.4758768192414,Este,107.98322851981902,7.275901219347213,110.90194334226075,4.9762272957414275,Deportes,Tienda Física
2021-03-16,1829.477082933696,Este,107.98897151895103,7.24773581714805,110.69405052412031,4.972882028472823,Libros,Online
2021-03-17,1846.3629196423694,Este,108.01286196179386,7.277173985910283,124.73152337605181,4.967040972268953,Libros,Tienda Física
2021-03-18,1659.054816538017,Este,108.02453620042667,7.2575990819568155,121.42415828319116,4.969430930804616,Hogar,Distribuidor
2021-03-19,,Este,107.99673551609877,7.266811714521588,117.60615483447144,4.964717340667852,Hogar,Marketplace
2021-03-20,1700.062710588709,Este,107.99568844959173,7.256761083061578,115.70655612980731,4.966672126664726,Alimentos,Online
2021-03-21,1822.0283007755943,Este,108.02789536110552,7.248951540218171,113.48641934680094,4.963737235462995,Ropa,Distribuidor
2021-03-22,1560.0127044384283,Este,107.97697148152655,7.25559704961473,118.64654317123748,4.959814472882792,Electrónica,Online
2021-03-23,1833.9756290650262,Este,108.00464402779158,7.28206388076639,120.23088967744867,4.96246695930089,Hogar,Distribuidor
2021-03-24,1547.5735413704697,Este,107.98417385334545,7.288281089910882,111.37121530470543,4.95858760680135,Electrónica,Online
2021-03-25,1653.19873437281,Este,108.01815069673064,7.33336418417283,119.1127511742343,4.958500198156344,Libros,Tienda Física
2021-03-26,1691.9783537805533,Este,108.06328024628068,7.353450397483745,118.68267309070178,4.953150907472535,Deportes,Tienda Física
2021-03-27,1753.547469852278,Este,108.12756356570398,7.327725315805548,122.70815247178727,4.950634820934271,Deportes,Tienda Física
2021-03-28,1683.232941252496,Este,108.13974080625627,7.349268535595763,120.6686329898774,4.942287686388819,Electrónica,Tienda Física
2021-03-29,1701.8669129839138,Este,108.18322386218766,7.394404632579626,114.66306111832705,4.938696953723314,Ropa,Marketplace
2021-03-30,1910.926403814367,Este,108.16848301318026,7.391770340978266,115.60494140413682,4.9425775862575385,Hogar,Marketplace
2021-03-31,1943.653973532671,Este,108.1956012810086,7.396000276720474,115.24859132938246,4.939732530370748,Electrónica,Online
2021-04-01,1800.5908216045082,Este,108.1706985480853,7.369324880899479,126.8443078669574,4.940816634575594,Alimentos,Marketplace
2021-04-02,1880.2908373866744,Este,108.23345224624792,7.34902429010833,116.95617278578123,4.936807997790089,Ropa,Tienda Física
2021-04-03,2023.960674746938,Este,108.27161950208121,7.374599613530813,114.50285551065912,4.937719227375321,Alimentos,Distribuidor
2021-04-04,1871.9333561498227,Este,108.29428763771074,7.382219890431791,116.18373020287693,4.935137027066523,Deportes,Distribuidor
2021-04-05,1831.8775690059488,Este,108.30765218971771,7.3543735093247244,120.04332570951601,4.926713613381991,Libros,Distribuidor
2021-04-06,1761.3775999504023,Este,108.28271597938978,7.3372886292326145,116.69629261863363,4.925997663399162,Ropa,Online
2021-04-07,1810.5939089613698,Este,108.31966218651873,7.3532291787391495,116.80944898792315,4.920914117413778,Deportes,Marketplace
2021-04-08,1709.8809361774145,Este,108.40553502316455,7.355134637942754,119.13369346404565,4.910865947077283,Electrónica,Distribuidor
2021-04-09,2077.104869563968,Este,108.38777562210353,7.349555761493548,121.94312987069318,4.90456376037017,Electrónica,Online
2021-04-10,2109.981264993289,Este,108.456351928365,7.341055487214288,120.89821144199942,4.904254085153722,Alimentos,Tienda Física
2021-04-11,1901.7033741199944,Este,108.49508761893264,7.3623493239848905,120.73239026284736,4.89913334179387,Deportes,Online
2021-04-12,1878.693103633563,Este,108.52631539903933,7.3373777614879625,117.98385889229915,4.900290741488044,Ropa,Online
2021-04-13,1841.3382033926594,Este,108.51009985586145,7.312185556958892,114.29389471502377,4.895958306359563,Libros,Distribuidor
2021-04-14,1978.3194980507474,Este,108.53056905925678,7.310549336854225,117.46721927194673,4.895707289539548,Ropa,Tienda Física
2021-04-15,2002.701739432145,Este,108.53157100837373,7.298525169292028,125.14212591028543,4.899921037281722,Hogar,Online
2021-04-16,1813.951315925754,Este,108.52672000067666,7.262340881649138,112.48900448855464,4.9084733697469725,Libros,Distribuidor
2021-04-17,1933.7357659477932,Este,108.56080948544988,7.253675507048488,115.95456301846073,4.905298561596928,Ropa,Distribuidor
2021-04-18,1968.6379467810084,Este,108.63366411120603,7.235959923309043,113.54572525707245,4.904747269869026,Libros,Tienda Física
2021-04-19,1598.2210321232706,Este,108.60762040286372,7.22523272607904,123.45467531674389,4.90587321408783,Ropa,Marketplace
2021-04-20,1740.5305402693582,Este,108.61501574895992,7.214196368907838,118.56955595851933,4.898606583008332,Libros,Marketplace
2021-04-21,1694.253703382432,Este,108.62798439137498,7.201488632099593,115.25442332300652,4.8977605112880065,Alimentos,Marketplace
2021-04-22,1757.2942337245986,Este,108.61792623130148,7.1673798583881485,124.85384391213327,4.899580672531094,Electrónica,Marketplace
2021-04-23,1765.8454845480933,Este,108.6346411946382,7.125844048132975,,4.901706916149671,Electrónica,Distribuidor
2021-04-24,1804.0772102691624,Este,108.71248091985218,7.090631020035598,118.1482463680376,4.9026648655079335,Electrónica,Online
2021-04-25,1818.2877747290502,Este,108.80320564364449,7.0731302553071735,121.07016044567224,4.893045495379661,Electrónica,Marketplace
2021-04-26,1757.791939470958,Este,108.82817945214533,7.058530131185227,121.68353610016864,4.890545012579973,Hogar,Distribuidor
2021-04-27,1706.551329135376,Este,108.80323297282419,7.035675042852573,113.67369089354708,4.8839135560832325,Alimentos,Marketplace
2021-04-28,1816.9853463902596,Este,108.80790682728441,7.011163920016604,114.70769754779526,4.8760650314420815,Deportes,Tienda Física
2021-04-29,1871.9123967512096,Este,108.8360703069575,7.006381276568323,119.44996269374886,4.86314131538776,Hogar,Online
2021-04-30,1783.9513268004303,Este,108.83041812518407,6.9572674684495075,123.16883796890289,4.858839963298706,Ropa,Tienda Física
2021-05-01,1732.219876153995,Este,108.81384431917526,6.979406607456287,123.09928532741237,4.846122626092596,Hogar,Tienda Física
2021-05-02,1865.3023942993625,Este,108.80562104957674,6.985387179945691,120.19595856887993,4.845937057856711,Hogar,Distribuidor
2021-05-03,1667.814276732225,Este,108.79237793477294,6.967373000073704,117.85641521246028,4.846014489999858,Alimentos,Distribuidor
2021-05-04,1798.8031852947026,Este,108.87589556382596,6.959354393251885,115.7578534896471,4.845610634591048,Libros,Tienda Física
2021-05-05,1864.3973618794366,Este,108.86067944289785,6.962979649125147,113.33488971690623,4.838052936202115,Ropa,Online
2021-05-06,1932.3798398221943,Este,108.8721447166437,6.974880619156241,111.5004487707859,4.830477120294214,Deportes,Online
2021-05-07,2141.803777624665,Este,108.88159275338595,6.963938164852669,108.79941189588354,4.825844585948758,Deportes,Distribuidor
2021-05-08,2003.1363365154302,Este,108.92441563205895,6.973148368634089,121.7717758320075,4.827792114998657,Electrónica,Marketplace
2021-05-09,2045.940905715046,Este,108.91639355273425,6.990620447221177,109.46721511971523,4.81978315485642,Hogar,Marketplace
2021-05-10,1982.0941106460655,Este,108.95474735929608,6.96100913735487,122.57454970909902,4.81679128644039,Ropa,Online
2021-05-11,1931.055130405951,Este,108.97370527374825,6.944254501191233,120.12544616579135,4.812522513594276,Alimentos,Distribuidor
2021-05-12,2058.6467816823424,Este,108.99740178483349,6.957971212740934,106.28940326078002,4.800161621361618,Deportes,Tienda Física
2021-05-13,2017.7526587265347,Este,109.04358442300381,6.962086508495083,120.17156390117364,4.800511666741352,Libros,Marketplace
2021-05-14,1863.7465026515129,Este,109.00585044292013,6.974616569820369,118.67514865936086,4.799388435751522,Hogar,Online
2021-05-15,1833.766576349277,Este,109.09507610704824,6.995123783123302,112.60734439370123,4.7975298236401205,Deportes,Tienda Física
2021-05-16,1935.8260264464882,Este,109.10791884854228,7.0264558608263945,119.37611168719904,4.7890526787408625,Deportes,Marketplace
2021-05-17,1574.1149550520574,Este,109.1515405077323,7.050592208870549,117.5409218069133,4.786752946782125,Alimentos,Distribuidor
2021-05-18,1599.9129540225333,Este,109.16918793416914,7.064781325655683,109.29584068548195,4.7897322231239325,Ropa,Online
2021-05-19,1737.0909836325404,Este,109.19653292168138,7.084972423218741,107.28112690720117,4.791841120945023,Hogar,Tienda Física
2021-05-20,1735.4887402386623,Este,109.16850110921366,7.054983037980194,118.89449626605521,4.792570120169902,Ropa,Marketplace
2021-05-21,1694.6542225563187,Este,109.26435814152711,7.026199147491128,108.53105634415789,4.789707846283445,Libros,Online
2021-05-22,1898.7779456018402,Este,109.23953557481885,7.0497424100858135,119.92685208521253,4.785556986015737,Deportes,Online
2021-05-23,1802.8753568378897,Este,109.24979074591221,7.091477504565243,116.33378833532309,4.785360978182999,Alimentos,Online
2021-05-24,1702.9649471848254,Este,109.265205082818,7.108062231628145,117.81525836252982,4.781774195329924,Libros,Tienda Física
2021-05-25,1559.8515491932508,Este,109.31856401183244,7.121916810858928,115.42294572847014,4.7766811200011965,Hogar,Tienda Física
2021-05-26,1811.6089249047197,Este,109.3826447582808,7.108199278739446,113.85216037680176,4.770174090617592,Ropa,Tienda Física
2021-05-27,1438.4414724900466,Este,109.39092034809595,7.111485547659794,116.00630835427751,4.771565410997805,Libros,Tienda Física
2021-05-28,1750.71343499588,Este,109.44239964167042,7.075332927810943,107.58166919768983,4.7618807973817106,Ropa,Marketplace
2021-05-29,1920.3528626442733,Este,109.48791100304291,7.109498528155856,116.41858612392511,4.762028227913089,Ropa,Distribuidor
2021-05-30,1860.1728209719872,Este,109.45936806644272,7.123534247895068,113.18072309223109,4.75496803845843,Electrónica,Distribuidor
2021-05-31,1817.4131295914076,Este,109.52133009174074,7.112374920018678,98.88476286810798,4.747755097939532,Libros,Online
2021-06-01,1739.8974397920404,Este,109.49796524222424,7.118623363440378,118.1400671899178,4.748010482807914,Ropa,Online
2021-06-02,1824.2927666876726,Este,109.53316002122068,7.134518016103119,112.8885590734991,4.740715031682687,Hogar,Distribuidor
2021-06-03,2107.0574628839177,Este,109.5717777118151,7.14290145369474,106.80519686696512,4.73269084110363,Libros,Tienda Física
2021-06-04,1787.8871934727404,Este,109.61775486248763,7.140774537110175,102.98903571453934,4.726626720509787,Deportes,Marketplace
2021-06-05,1802.1680523615748,Este,109.64952276502342,7.151815564404283,105.24984760403977,4.718458199108086,Hogar,Distribuidor
2021-06-06,2077.9204305474786,Este,109.69154855837054,7.16146631376378,110.2978885806098,4.7189732809892995,Libros,Tienda Física
2021-06-07,1930.8550849256874,Este,109.70722213132036,7.144184495166004,105.48089055486322,4.721676812678435,Ropa,Online
2021-06-08,1847.283217560366,Este,109.71408984691229,7.118985537427201,112.40391047147277,4.711519140265251,Libros,Tienda Física
2021-06-09,1710.858853212094,Este,109.71256423110549,7.13402145579683,112.60646023611555,4.704396403151382,Alimentos,Tienda Física
2021-06-10,1738.3845147128206,Este,109.72464801818225,7.108313602650487,99.3945351032482,4.70079382579062,Ropa,Tienda Física
2021-06-11,1899.6968552527017,Este,109.78059035851014,7.136601361799773,108.26347643773481,4.70422769205669,Alimentos,Distribuidor
2021-06-12,2071.0781539024483,Este,109.82518722008656,7.153402965806464,111.03859701402227,4.701257495748777,Hogar,Marketplace
2021-06-13,,Este,109.85499413177877,7.1426101248146985,110.09392096596535,4.693880702074106,Hogar,Marketplace
2021-06-14,1831.790398406305,Este,109.88742864857116,7.129334734512071,99.65402513872478,4.692507154133978,Deportes,Marketplace
2021-06-15,1732.5806552134106,Este,109.909516671944,7.108817523762469,92.8265641957566,4.687365127148215,Ropa,Marketplace
2021-06-16,1703.4780689997604,Este,109.97050204358483,7.091110073277865,109.05625286873446,4.684191853553841,Libros,Marketplace
2021-06-17,1741.5446689663768,Este,110.00058246440139,7.071632576130421,106.0194606027404,4.686617010616751,Hogar,Marketplace
2021-06-18,1851.4326370712206,Este,110.07020219614755,7.040354536372598,109.8229014753805,4.679237423632363,Deportes,Marketplace
2021-06-19,1704.3967511053947,Este,110.12240815881637,7.084235578826633,100.30258825573561,4.679272870421984,Alimentos,Marketplace
2021-06-20,1722.8983183304126,Este,110.16581588801236,7.0844179695746785,106.73839417819192,4.6710766184213695,Electrónica,Distribuidor
2021-06-21,1595.351668807898,Este,110.21423055228205,7.05768872106485,101.82825752271602,4.66689215648026,Deportes,Distribuidor
2021-06-22,1574.191543545021,Este,110.22039755108025,7.048926745053792,107.55554259351197,4.661155857260473,Alimentos,Marketplace
2021-06-23,1548.1522043228326,Este,110.23180397822344,7.003379068546436,110.25701027965306,4.655714494445626,Electrónica,Tienda Física
2021-06-24,1487.8109996972637,Este,110.2831072184345,6.969604013319043,106.53807843542558,4.647156305795144,Electrónica,Marketplace
2021-06-25,1493.9403150368876,Este,110.30197436256941,6.995880239395225,109.23742566665842,4.636141581327389,Libros,Distribuidor
2021-06-26,1612.6434557026375,Este,110.30614984028598,7.0007285954087815,106.90954616301336,4.633729718700103,Hogar,Tienda Física
2021-06-27,1712.3731688413422,Este,110.33476159527942,6.98795994179649,102.15172481999097,4.627577855970306,Electrónica,Online
2021-06-28,1736.118904588907,Este,110.30918361339808,6.967370335124657,101.69203253773992,4.614393292629259,Electrónica,Tienda Física
2021-06-29,1550.4505725374079,Este,110.35607312487842,6.986506887823014,88.85096813807333,4.608011929348778,Libros,Online
2021-06-30,1684.0620490546712,Este,110.41264466283683,6.983901254630408,89.68096352313651,4.60467008086481,Ropa,Distribuidor
2021-07-01,1804.698399269665,Este,110.40821593392157,7.000957955895755,105.0173268469599,4.600454047879618,Hogar,Online
2021-07-02,1871.0275197974877,Este,110.42911532529098,6.9796000347385485,105.72379016921747,4.593098929932367,Ropa,Marketplace
2021-07-03,1664.3152682462828,Este,110.429420615338,7.004138843522873,98.32434575319095,4.5917767204669,Libros,Tienda Física
2021-07-04,1659.2765678447472,Este,110.45401830144593,7.051956764051017,103.74732983409297,4.596504817690231,Ropa,Online
2021-07-05,1749.1702452636064,Este,110.50569784518058,7.036302180233306,93.6613106349553,4.585657090850198,Alimentos,Distribuidor
2021-07-06,1655.3123458151847,Este,110.55838229392177,7.0370957691677605,106.42637980830048,4.578490529362066,Hogar,Online
2021-07-07,1942.094634736421,Este,110.54706472086423,7.049857382199005,99.44942248699422,4.5733144487165625,Ropa,Tienda Física
2021-07-08,2827.4933903219357,Este,110.59661822457264,7.0261781872937625,90.93494437285746,4.57109626752319,Alimentos,Distribuidor
2021-07-09,2779.1148338922535,Este,110.60607945427037,7.0213523698624565,94.28755689391976,4.563994311928624,Electrónica,Online
2021-07-10,2673.93733617629,Este,110.60319455599874,7.050032954654766,87.2768758332011,4.5585973575009575,Ropa,Online
2021-07-11,1812.5573321863296,Este,110.57448158402114,7.0120042978059525,98.09402647918483,4.552123265760924,Hogar,Online
2021-07-12,2056.9155553716596,Este,110.63636385511947,,87.32433504099978,4.538912654252832,Alimentos,Distribuidor
2021-07-13,1961.6592736761854,Este,110.68220238241861,7.015215076787303,95.73888727018056,4.536465303173844,Alimentos,Marketplace
2021-07-14,1599.9444742449546,Este,110.70008871973636,7.016339351643967,90.11320535658595,4.528458099992274,Alimentos,Tienda Física
2021-07-15,1539.3628532521807,Este,110.75259408840284,7.019765956643167,94.23572664971097,4.51078401134266,Deportes,Tienda Física
2021-07-16,1917.8266167155637,Este,110.74555264434994,7.005121045564213,107.71556619347413,4.512560003783032,Ropa,Tienda Física
2021-07-17,1621.462878426499,Este,110.75842437983277,7.017950451421884,100.77014313927495,4.500780526695154,Ropa,Marketplace
2021-07-18,1815.736490955566,Este,110.81981351017383,7.021247131456033,89.96383505269816,4.496100731031043,Deportes,Tienda Física
2021-07-19,1584.5547013782236,Este,110.89266557668947,6.977379760014284,87.233596800519,4.497490426061718,Alimentos,Marketplace
2021-07-20,1570.4288458903693,Este,110.90597882964514,6.974057406033088,97.20785332616386,4.495242693131905,Libros,Marketplace
2021-07-21,1595.087254056094,Este,110.96162651804435,7.009077077921316,89.08837535368899,4.484522622914233,Ropa,Distribuidor
2021-07-22,1423.5550626433724,Este,110.9934252937949,6.9932231161381075,95.35838172586857,4.476455225476281,Ropa,Tienda Física
2021-07-23,1832.68926172902,Este,110.96969782282304,7.016625978010094,95.10007835193416,4.475930033452225,Deportes,Online
2021-07-24,1596.1041775232502,Este,111.02821499343688,7.018803209237105,86.01291119546224,4.478464482366195,Ropa,Tienda Física
2021-07-25,1506.616522374909,Este,111.03566028813215,7.023690500414291,81.43463071219043,4.476626742608097,Hogar,Tienda Física
2021-07-26,1640.20622141645,Este,111.05643340285519,7.054816741058486,94.4292760264035,4.474645257378778,Hogar,Online
2021-07-27,1515.4478182344565,Este,111.01503521779871,7.084852277105421,94.43584685836721,4.469881589411683,Hogar,Tienda Física
